Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
African Movie Channel Original Production - Maid in A Mansion,2019,N/A,N/A,N/A,Drama,Paul Iheanyichukwu Igwe,Helen Usenekong,"Abayomi Alvin, Mirabel Etuk, Mofe Okorodudu","After a man's death, his wife is accused of murder especially because of their tumultuous relationship. But as time goes on, secrets are uncovered and it's brought to light that that all is not as it seems within the household. Wh...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMjJlMGExOTAtN2U4NC00MGRjLTlmMzEtZTNjZjIyNGMxOWYxXkEyXkFqcGdeQXVyMTMwNDIxOTU2._V1_SX300.jpg,[],N/A,N/A,N/A,tt14618146,movie,N/A,N/A,N/A,N/A,True,
African Movie Channel Original Production - Sade (The Missing Girl),2019,N/A,N/A,N/A,Family,Paul Iheanyichukwu Igwe,Chris Bonnie,"Aret Edet, Nonso Odogwu, Michael Uchegbu","A teenage girl fails to return home after a day of hawking oranges and the local hoodlums are the immediate suspects for her disappearance. As the investigation goes on, it is made apparent that all is not as it seems and as the stor",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMDM1Njc5NDAtODA0My00MTYxLTkyZTAtOGI4MWJiOThmZTAzXkEyXkFqcGdeQXVyMTMwNDIxOTU2._V1_SX300.jpg,[],N/A,N/A,N/A,tt14618264,movie,N/A,N/A,N/A,N/A,True,
African Movie Channel Original Production - Shade of Lies,2019,N/A,N/A,N/A,Drama,Paul Iheanyichukwu Igwe,Chris Bonnie,"Seun Akindele, Nonso Odogwu, Mofe Okorodudu",An unsolved mystery is reopened but drama and chaos unfold when Chief Maxwell knowingly gives Teni the wrong advice causing a multiple diversions in the case. Will the police be able to ever put the pieces together and finally solve ,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZmYyYTg0ZDYtNzI3NS00NDNjLWE3MGUtY2IyODZiZDJkM2M5XkEyXkFqcGdeQXVyMTMwNDIxOTU2._V1_SX300.jpg,[],N/A,N/A,N/A,tt14618300,movie,N/A,N/A,N/A,N/A,True,
African Movie Channel Original Production - Swivel,2019,N/A,N/A,N/A,Drama,Paul Iheanyichukwu Igwe,Adekunle Salawu,"Hadiza Abubakar, Anthony Monjaro, Linda Osifo",The marriage of Deji and Ebere is in serious jeopardy when they start working for the same organisation. They find it difficult to balance their marriage and their careers and things are made worse when Ebere starts to outshine Deji ,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BYWMwZmJkYTMtODQ2My00NDUyLThmZWItZmM5ZTE1Y2FmMGJkXkEyXkFqcGdeQXVyMTMwNDIxOTU2._V1_SX300.jpg,[],N/A,N/A,N/A,tt14619468,movie,N/A,N/A,N/A,N/A,True,
OFW: The Movie,2019,N/A,08 Jun 2019,N/A,"Biography, Drama",Neal 'Buboy' Tan,Neal 'Buboy' Tan,"Regine Angeles, Kakai Bautista, Dave Bornea",N/A,"English, Filipino",Philippines,N/A,N/A,[],N/A,N/A,N/A,tt14631150,movie,N/A,N/A,N/A,N/A,True,
Every Christmas Hallmark Movie Ever,2019,N/A,06 Dec 2019,3 min,Short,N/A,N/A,Nick Hart,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt14655562,movie,N/A,N/A,N/A,N/A,True,
Loaded Love: The Movie,2019,N/A,26 Mar 2019,35 min,"Short, Drama",Lolita Defoe,"Cranstan Cumberbatch, Lolita Defoe","Jamez Anthony, Shepherd Bethune, Marvin Coleman",While out for a jog Charles meets the woman of his dreams not knowing that this love connection will get him caught into a web of deception that would lead him down a path he never expected to get wrapped into and just may be the las,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjQzN2FlN2EtMTFmNi00YjA5LTkwYTUtN2FhYmRkODI4Zjk0XkEyXkFqcGdeQXVyMjIyMzUxNzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt14733846,movie,N/A,N/A,N/A,N/A,True,
The Greatest Movie,2019,N/A,16 Jul 2019,N/A,Comedy,Alex Ernst,Alex Ernst,Alex Ernst,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWU5ZmYxZjItNmQ3MC00MjJkLTkzZDAtZjZjZjliODQxMmNiXkEyXkFqcGdeQXVyMTMyODM2NDI1._V1_SX300.jpg,[],N/A,N/A,N/A,tt14734712,movie,N/A,N/A,N/A,N/A,True,
The Greatest Movie,2019,N/A,16 Jul 2019,N/A,Comedy,Alex Ernst,Alex Ernst,Alex Ernst,N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt14785444,movie,N/A,N/A,N/A,N/A,True,
Yo-kai Watch Jam The Movie: Yo-kai Academy Y - Can a Cat be a Hero?,2019,N/A,13 Dec 2019,N/A,N/A,N/A,N/A,"Jun Fukuyama, Etsuko Kozakura, Tomokazu Seki",N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt11489274,movie,N/A,N/A,N/A,N/A,True,
Cats and the Movie Musical,2019,N/A,16 Dec 2019,60 min,Documentary,Tim Postins,Tim Postins,"Sarah Champion, Laurie Davidson, Judi Dench, Robbie Fairchild","A preview of the movie based on the hit musical, starring Idris Elba, Judi Dench, Taylor Swift and Rebel Wilson.",English,UK,N/A,N/A,[],N/A,N/A,N/A,tt11512892,movie,N/A,N/A,N/A,N/A,True,
The Invitation: The Movie,2019,N/A,14 Dec 2019,63 min,Drama,Ray Simone,Ray Simone,"Alia, Aliyah Allen, Sonsauhray Denson",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt11520586,movie,N/A,N/A,N/A,N/A,True,
A Movie for My Family,2019,N/A,09 Dec 2019,5 min,"Documentary, Short",Nate Simon,N/A,N/A,"A story of time and memory, told through relics of the past: old family film.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjc0ZTEyNmMtZDFmYS00MDk0LWFiMzAtNWM1ZGI0M2Q1M2I5XkEyXkFqcGdeQXVyODAwMDk4MDU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11553238,movie,N/A,N/A,N/A,N/A,True,
BROmance the Movie,2019,N/A,12 Dec 2019,94 min,Comedy,Beverly Vergel,Beverly Vergel,"Joey Abrenilla, Goody Cambay, Carla Escolano, Patrick Guzman",N/A,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BNDcwN2YyN2QtMjViMC00N2NiLWIyMDQtOTI1NTQxNGY4MGE1XkEyXkFqcGdeQXVyNjk2NjU2Njg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11455064,movie,N/A,N/A,N/A,N/A,True,
Retro Movie Reviews,2019–,N/A,23 Dec 2019,N/A,Comedy,N/A,N/A,N/A,N/A,English,N/A,N/A,N/A,[],N/A,N/A,N/A,tt11486296,series,,,,,True,1
Santanatas: A Christmas Movie,2019,N/A,21 Dec 2019,N/A,"Short, Adventure, Fantasy",Curt Clendenin,Curt Clendenin,"Curt Clendenin, Jenny Clendenin, Britt Schissler","On Christmas Day, a detective unravels multi-dimensional puzzle strands, he suddenly realizes he was accidentally solving.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWU0ZDgzZjUtOGQyOC00YjRhLTg2M2YtYjc2Y2U4MjIxZGMwXkEyXkFqcGdeQXVyMTc2NjI1MQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11486692,movie,N/A,N/A,N/A,N/A,True,
The Circumcision Movie,2019,N/A,16 Nov 2019,36 min,"Documentary, Short",Emily Rumsey,N/A,Ryan McAllister,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt12280778,movie,N/A,N/A,N/A,N/A,True,
To Be and How Not to Be in A Scary Movie,2019,N/A,07 Oct 2019,N/A,Drama,Keenen S. Crook,Keenen S. Crook,"Jennifer Cramer, Keenen S. Crook, Jordan Peterson",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWY4ZGYyMWMtODliYy00YzRmLWI3NzYtNDM1YmE3ODc4OGFlXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12366884,movie,N/A,N/A,N/A,N/A,True,
Ur fave bad movie,2019–,N/A,17 Oct 2019,N/A,Talk-Show,N/A,N/A,Joe Daniel Montelongo,"do you remember when you would have sleepovers in the 7th grade and you'd stay up all night, gushing about kevin and how cute he was and how giggly he made you? well, that sleepover is this...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYjliNzkyZjUtZGVhYy00ODg5LTkzMDMtMzUxMmQzZmRiOWRiXkEyXkFqcGdeQXVyODk1MTc4MjQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12392680,series,,,,,True,3
The Acquaintances Movie,2019,N/A,12 Feb 2019,50 min,Comedy,Timothy Turner,N/A,"Roane Borger, David Campos, Tesslyn Escue","After Luzur decides he doesn't want to film for himself, the rest of the acquaintance's film for him. - From Jake, we shows off his brand and randomly films classmates, Camren puts the camera right up front conversations, Nicki an...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDVlYjFlOGYtYjJkYy00YzcwLTllY2YtZTliMTk3ZTllZjI0XkEyXkFqcGdeQXVyODY4NTE1ODc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12395908,movie,N/A,N/A,N/A,N/A,True,
Get Ranked: A Movie Podcast,2019–,N/A,09 Feb 2019,N/A,Talk-Show,N/A,N/A,"Nick Hare, Cody Ketchum",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt12411546,series,,,,,True,N/A
Awesome Movie Year Podcast,2019–,N/A,03 Jul 2019,N/A,Talk-Show,N/A,N/A,"Josh Bell, Jason Harris",Awesome Movie Year is a podcast co-hosted by film critic Josh Bell and filmmaker and comedian Jason Harris. Each season looks at why a certain year was an awesome movie year. Each episode ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGQ5ZWQ4YjktNmNjNi00OTY5LWFlNzAtZmYzOTY2MTRiMTdlXkEyXkFqcGdeQXVyMzg1NTY0NQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12438770,series,,,,,True,N/A
Popcorn Tribunal - A Movie Review & Discussion Podcast,2019–,N/A,06 Jun 2019,N/A,Comedy,N/A,N/A,"Tony Tellez Jr., Tyler Yahne, Derrick Bailey",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTExMmUzOGQtMTFkOC00YzgyLTgzZGMtYmY0MGE4YzI4ODU4XkEyXkFqcGdeQXVyMTE5ODc1MTcz._V1_SX300.jpg,[],N/A,N/A,N/A,tt12535304,series,,,,,True,N/A
Pods & Monsters: A Monster Movie Podcast,2019–,N/A,N/A,N/A,Documentary,N/A,N/A,"Robert Leininger, Inthia Leininger",N/A,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmE2NzNhODAtOTRhZi00NDdhLThmNjktY2IzY2YzMmRkNGU2XkEyXkFqcGdeQXVyMDY3OTcyOQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12578614,series,,,,,True,N/A
The Movie Bucket List Podcast,2019–,N/A,N/A,N/A,"Comedy, Talk-Show",N/A,N/A,"Christopher Williams, Pamela Williams","Chris and Pam attempt to watch every movie from 1001 MOVIES YOU MUST SEE BEFORE YOU DIE (edited by Steven Jay Schneider). Join them as they share info on actors, characters, historical ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzdiMjU3YTctOGFmYS00NTE1LTg2NWQtYjI1ZWFlOGUwMzkyXkEyXkFqcGdeQXVyNTcwMjk1NzQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12579026,series,,,,,True,1
Drinking and Screaming - A Horror Movie Review Podcast,2019–,N/A,05 Jul 2019,N/A,N/A,N/A,N/A,"Charlene Bayer, Kelly Wright","With Drinking and Screaming, you'll find yourself pulled into a new horror film to discuss and a new cocktail to try every week. We're a queer and feminist horror movie review podcast.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMWMzMzg2NWYtODJlYy00N2E0LTk5ZjctMzczOTBmNmI1Yjg4XkEyXkFqcGdeQXVyOTkxODYxOTc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12624414,series,,,,,True,3
Premium Transmission Corporate Movie,2019,N/A,30 Jan 2019,N/A,Short,Sabyasachi Shome,N/A,N/A,"Premium Care is a One-Stop Solution for overhauling and reconditioning of gearboxes, geared motors, fluid couplings and lift machines of any make.",English,India,N/A,N/A,[],N/A,N/A,N/A,tt12686470,movie,N/A,N/A,N/A,N/A,True,
Majima finds Kiryu in the wrong suit (SFM movie),2019,N/A,01 Oct 2019,N/A,"Animation, Short",Henry Marstin,Henry Marstin,"Kazuma Kiryu, Goro Majima","Kiryu Kazuma casually strolls the streets, wearing the same outfit and his good friend Majima. However, Majima is not very pleased about this and decides to take action.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMmQyNjBhNDYtYzYzOS00Mjk2LWEyMjYtZjM1ZTgzNWYyN2JiXkEyXkFqcGdeQXVyOTM2NjM3NDc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13094868,movie,N/A,N/A,N/A,N/A,True,
The Movie Raid,2019,N/A,N/A,N/A,Talk-Show,Mike Doyle,Mike Doyle,"Robert LaSardo, Maria Olsen, Tom McLoughlin, Lance Caver",The Movie Raid- All Genre Film Industry based related talk show,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYzdjZTVkMTUtZWE3MS00NjMzLTg1YzQtNzYwYzdlODg3MzE1XkEyXkFqcGdeQXVyODQzNTQ2OTc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13201402,movie,N/A,N/A,N/A,N/A,True,
A-social movie,2019,N/A,01 Aug 2019,N/A,"Short, Comedy",Emanuele Marrano,"Emanuele Marrano, Antonio Masiello","Juliana Kaye, Anne-Marie Marte",N/A,English,Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BYTVlMDU5YTYtNGZhMi00NjQ3LTg3Y2QtZjM5OWMzOTBmYjM1XkEyXkFqcGdeQXVyMTI0Njg1MjE4._V1_SX300.jpg,[],N/A,N/A,N/A,tt13214416,movie,N/A,N/A,N/A,N/A,True,
Our First Movie,2019,N/A,N/A,3 min,"Short, Comedy",Robert Reif,Robert Reif,"Roman Gonzalez, Caitlin Ladda",Two friends making a movie,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzVhNjFjZDktNDhiMS00NWQxLWFjYWItNmRlZjU3OGJjMmU4XkEyXkFqcGdeQXVyODgwOTQwNTQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13354716,movie,N/A,N/A,N/A,N/A,True,
The Lego Movie 2 Video Game Playthrough with Mojo Matt,2019,N/A,N/A,N/A,Animation,N/A,N/A,N/A,N/A,German,Germany,N/A,N/A,[],N/A,N/A,N/A,tt12930740,series,,,,,True,N/A
Dots: The Movie,2019,N/A,08 Jan 2019,N/A,"Short, Action",Lucas Hunchman,Lucas Hunchman,"Jason Corrado, Jacob Watson, Ryland Sparkman",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2MwMDU2YTQtNTQ2OC00NWNkLWI0ZmYtODBmNGQxOGYyZThhXkEyXkFqcGdeQXVyMTIzNzc0MTEx._V1_SX300.jpg,[],N/A,N/A,N/A,tt13004260,movie,N/A,N/A,N/A,N/A,True,
Her: The Movie,2019,N/A,01 Aug 2019,N/A,"Short, Drama",Michael Akinrogunde,"Chisom Ogbummuo, Mannie Oiseomaye, Abdul Tijani-Ahmed","Omotunde Adebowale David, Ruby Akubueze, Teniola Aladese","Inspired by true events, this film addresses current issues of the girl child such as period poverty and child marriage.","English, Hausa, Yoruba",Nigeria,N/A,https://m.media-amazon.com/images/M/MV5BNzhlMzkxM2MtZDQ2Zi00YTFkLWE2MmYtOGEzOWFkNzE0YzExXkEyXkFqcGdeQXVyNTEyMDUyNTk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13073388,movie,N/A,N/A,N/A,N/A,True,
The Moby Movie,2019,Not Rated,11 Oct 2019,12 min,"Short, Comedy, Sci-Fi","Derek Best, Marco Falcucci",Marco Falcucci,"Maico Gonzalez, Derek Best, Quentin West","A scientist, Dr. Dumbo, sends a man to travel through time with a robot. As the two go on their journey, they have a few mishaps, and they even meet God.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzc3YjJkNzItOWI5NC00YjRkLWE2ZDAtOTA3ZGE4MTNmODg2XkEyXkFqcGdeQXVyNTMxMzcyMzM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13073494,movie,N/A,N/A,N/A,N/A,True,
Marcus Money: No Days Off (Music-Movie),2019,N/A,27 Jul 2019,10 min,"Short, Music",Marcus Money,Marcus Money,"Nycole August, Ronan Banks, Bushwick Bill","The story of a troubled youth, who went from an ill-regarded no-name adolescent on the streets, to a known name artist, in the local rap scene of Houston, TX, through hard work and an unrelenting dedication to success.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDg5NjYyZTAtMzNiNy00Y2Q4LTgyZDYtNDAyM2I5MTljNGE3XkEyXkFqcGdeQXVyMTExNTQwMTAz._V1_SX300.jpg,[],N/A,N/A,N/A,tt11660932,movie,N/A,N/A,N/A,N/A,True,
Script Movie: Past Presence,2019,N/A,11 May 2019,7 min,"Short, Fantasy, Sci-Fi",Matthew Toffolo,Kevin Mongelli,"Matthew Barnes, Val Cole, Geoff Mays","Professor STEPHEN EMERSON (50's) is obsessed with a book, THE DNALYM RHAPSODY, written by EDGAR GRAVES. It explains his theory of past lives and the ability of man to tap into his consciousness to see his or her other lives. One of D",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt12800576,movie,N/A,N/A,N/A,N/A,True,
Date Movie,2019,N/A,18 Aug 2019,10 min,"Short, Comedy",Sasha Solodukhina(co-director),Sasha Solodukhina,Dave Davis,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt11769528,movie,N/A,N/A,N/A,N/A,True,
Put Me in Your Movie Quentin Tarantino,2019,N/A,26 Jul 2019,N/A,"Short, Music",Natalie Denise Sperl,N/A,"Adam Smith, Natalie Denise Sperl",N/A,English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BY2EzOTNlNjAtMDY2My00ZGY5LTgzNDAtNDBiODY0NzZkOTcxXkEyXkFqcGdeQXVyMTk3ODAxOTM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10750482,movie,N/A,N/A,N/A,N/A,True,
Movie Lover & Movie Hater,2019–,N/A,22 Jun 2019,N/A,Talk-Show,N/A,N/A,Drew Haddad,N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjk1Zjk3MjgtZWJlZC00ZjI0LWEzOGEtMjU2ZjE0MmMzMzAzXkEyXkFqcGdeQXVyMTAyMzQ3NzM1._V1_SX300.jpg,[],N/A,N/A,N/A,tt10937838,series,,,,,True,1
Livin' It Up: The Movie,2019,N/A,08 Sep 2019,95 min,Drama,Ronnie Amori,Ronnie Amori,"Ronnie Amori, Rontavione Armstrong, Deon Freeman","After coming together for a film competition, five friends begin to face a bigger challenge when secrets and lies are revealed within the group. Based on the ""Livin' It Up"" Webseries.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDFhMTZlYWItZDcyOS00YzM1LTk5YmUtOWE4OGVkNDdhYjA5XkEyXkFqcGdeQXVyMTA3NTQzNTI4._V1_SX300.jpg,[],N/A,N/A,N/A,tt10948398,movie,N/A,N/A,N/A,N/A,True,
Movie Night,2019,N/A,16 Aug 2019,6 min,"Short, Comedy",Joseph Stevens,Ben Matthews,"Kevin Bellile, Sarah Dorn, Arik Hess, Nick Hisel","A young couple sits down to watch a movie, only to have their evening interrupted by a mysterious intruder.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTk1MmJkM2EtMmQ2YS00OTU5LTlhMzAtMDk0NzEyOGVmYmY1XkEyXkFqcGdeQXVyODI0MjM2OTI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10957078,movie,N/A,N/A,N/A,N/A,True,
Carl's Car Wash: The Movie - Super Simple,2019,N/A,01 Jan 2019,N/A,Family,"Brett Jubinville, Caitlin Major",Pammy Salmon,"Jamie Carr, Andy Hayward, Brett Jubinville","Carl is back, with even more vehicles needing a cleaning! Some are big, some are small, and some aren't even cars at all! Join Carl and his fantastic car wash, as he washes a race car, mail truck, skateboard, and even an airplane!",N/A,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZDk5NDJjYzMtMWIwZC00NDA3LWFhMmQtOGMwNzQzZjBkMjI4XkEyXkFqcGdeQXVyNjc2MjUwNzI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10789948,movie,N/A,N/A,N/A,N/A,True,
On the Red Carpet: Brian Banks the Movie,2019,N/A,08 Aug 2019,N/A,News,Chris Sweda,N/A,"Doug Atchison, Brian K Banks, Cameron Crovetti",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt10798734,movie,N/A,N/A,N/A,N/A,True,
Student Film: The Movie,2019,N/A,12 Jul 2019,3 min,"Short, Comedy",Chris Armienti,Chris Armienti,"Michael C. Anderson, Jayme Foremaster, Abigail Hunt, Michael Mancini",It is the greatest film the festival circuit has ever seen. It is the movie that Hollywood was too afraid to make. It is the culmination of spending hundreds of thousands of dollars at a ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNDYyNGI5OGMtMGQ1Ny00YTMzLTg2YzctYzUzMjEzNjNkMDdlXkEyXkFqcGdeQXVyOTE2MTU1Mjk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10805306,movie,N/A,N/A,N/A,N/A,True,
Anatomy of a Movie: Once Upon a Time in Hollywood,2019–,N/A,09 Aug 2019,N/A,Documentary,N/A,N/A,"Christian Bladt, Alexa Cappiello",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTdhOThhNWItZjg2MS00ZWMyLWIzNmEtYTczMjBjNzliNjgwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10808966,series,,,,,True,N/A
Carrie TV Love Concert: The Movie,2019,N/A,07 Aug 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmRjZTQ3ZDktN2Y3ZS00ZTA1LTk2YWEtMTI0ODQ1YmEwNjRmXkEyXkFqcGdeQXVyMjQxNzY5NTc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10809322,movie,N/A,N/A,N/A,N/A,True,
Grave Crooper: The Movie,2019,N/A,17 Aug 2019,51 min,Comedy,Grave Crooper,Grave Crooper,"Grave Crooper, Plush Crew Freddy, Thomas Turnbull",Multiple hours after the events of Season Nine Link has a dream of Shantae warning him about a league of villains hell bent on annihilation of earth. From this Link decides he must go on an...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTYxNzJkNjYtMjM0Zi00YTYyLWI1NjUtOWFlMWExYjg1YzgzXkEyXkFqcGdeQXVyOTMyNDA0NzE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10821570,movie,N/A,N/A,N/A,N/A,True,
Sunny - the movie,2019,N/A,N/A,N/A,"Horror, Sci-Fi",Silke Christina Engler,Silke Christina Engler,"Aaron Jay Rome, Oliver Korittke, Mirijam Verena Jeremic, Ashley Lenz",N/A,"English, German",Germany,N/A,https://m.media-amazon.com/images/M/MV5BNmI5MTM3MjYtNzk5NC00MTA1LTllNjUtZmI5ZDBmNWVlZGM2XkEyXkFqcGdeQXVyMjUwNDQwNjc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10827628,movie,N/A,N/A,N/A,N/A,True,
Baby Fever The Movie,2019,TV-MA,15 Jun 2019,81 min,Comedy,Aaron J. Davis,Aaron J. Davis,"Terrell Allen, James Barbee, Casey Brockway","Aggravated by her husband's lack of compassion for her pregnancy with their first child, Crystal wishes for a sign that would help her husband care more. She soon gets what she wishes for but only lasts for a moment.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDQ4NDhkMGItMjc0NS00ZjlmLThkZjEtNjJiNzRiYmZiNGY2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10831936,movie,N/A,N/A,N/A,N/A,True,
Making Movie Magic: Part Deux,2019,N/A,19 Aug 2019,N/A,Short,Robert X. Golphin,N/A,"David Archino, Piper Benedetto, Brooke Dikeman",A behind-the-scenes look at Rehoboth Summer Children's Theatre Film Camp and what campers learned during the 2019 final summer session.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTBmMzY5NTktNTQ1Ni00ZmMwLTk2MWUtODkxZDExNTE0OTYyXkEyXkFqcGdeQXVyMjU3MTIwNA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10835756,movie,N/A,N/A,N/A,N/A,True,
Jordey the Movie,2019,N/A,30 Jul 2019,28 min,"Short, Family",Michael Thomas Cain,"Michael Thomas Cain (story), Michael Thomas Cain, Kristy DiPalma (story)","Michael Thomas Cain, Kristy DiPalma, Jordey","Jordey (also referred to in life as Little Jordey, Jordey Pocket Pants, Little Buddy, Tiny Dancer, etc.) is a rescue dog who's living life and enjoying it. Most of the time. As the ...",English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMDM1MDZhNjMtNjg4My00MWEwLTg2ZjctN2UzMWY2OTQ1YWEwXkEyXkFqcGdeQXVyODA5NjE2Njg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10856298,movie,N/A,N/A,N/A,N/A,True,
Retro Movie Reviews,2019–,N/A,23 Aug 2019,N/A,Talk-Show,N/A,Moritz Sacher,"Moritz Sacher, Lola Brennan, Candace Flynn",N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWQ4YzVjZjYtNjQzNS00ZjM5LThkMTMtMjU1NGI2NGE0N2M0XkEyXkFqcGdeQXVyMTA2MzIzMTg5._V1_SX300.jpg,[],N/A,N/A,N/A,tt10858594,series,,,,,True,1
Mättöö the Movie 2,2019,N/A,31 Oct 2019,22 min,"Short, Action",Niko Niemelä,Niko Niemelä (screenplay),"Ossi Haavisto, Sami Haavisto, Veikka Kulmala, Noora Kylmäniemi",N/A,Finnish,Finland,N/A,https://m.media-amazon.com/images/M/MV5BZTk0YWY5NTctODAzNC00NzhmLTlhYjctN2ExYWQ0MmE2OTU2XkEyXkFqcGdeQXVyNzkyNzM1NTI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11124234,movie,N/A,N/A,N/A,N/A,True,
"The Movie Magic Show, Pre-recorded in the Evening, Tonight: Live!",2019,N/A,01 Nov 2019,23 min,Talk-Show,Nicholas Zaczek,Liam Tattersall,"Jack Block, Michael Block, Liam Tattersall","In this pilot show, the hosts review three movies and interview the Director and Star of a new Horror Film, Denim.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BOTk2NTUwZWQtMTNmZS00YWZlLWI0YjctYzhiNzcyYmEyZjJjXkEyXkFqcGdeQXVyMTM0MDg4NA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11097908,movie,N/A,N/A,N/A,N/A,True,
Dating Horror Stories As Reenacted by Classic Movie Monsters,2019–,N/A,14 Feb 2019,N/A,Comedy,N/A,N/A,"Spencer Korcz, Louis Robert Thompson, Francis Whitaker","Actors narrate true bad date stories as classic movie monsters reenact the scenario with hilarious results. In Season One, recognizable characters include Bride of Frankenstein, Werewolf, Medusa, Invisible Man, Dracula, Nosferatu,...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BN2Y1NmMwOTAtNWFlNC00MTE3LWI3MDEtMjIyNmUwOGNhYTZmXkEyXkFqcGdeQXVyMjIwMDEzNjI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11115670,series,,,,,True,1
