Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
The Best Academy Award Winning Movie Ever,2017,N/A,N/A,59 min,"Comedy, Drama",N/A,N/A,N/A,N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt15423262,movie,N/A,N/A,N/A,N/A,True,
Constantine: City of Demons - The Movie,2018,R,04 Oct 2018,90 min,"Animation, Action, Fantasy",Doug Murphy,"J.M. DeMatteis, Steve Bissette, John Totleben","Matt Ryan, Laura Bailey, Robin Atkin Downes","A decade after a tragic mistake, Chas Chandler and occult investigator John Constantine set out to cure Chas's daughter, Trish, from a demonically induced coma.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTBlYzRkZTQtZDZjYi00MTUzLTk4NDMtYjg0YTVhOWRjMmEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"10,020",tt9177882,movie,N/A,N/A,N/A,N/A,True,
Little Horror Movie,2018,N/A,28 Jun 2019,84 min,"Horror, Mystery",Jérôme Cohen-Olivar,Jérôme Cohen-Olivar,"Einar Kuusk, Aouatefe Lahmani, Rebecca Ramon","Three You tubers struggling to get more views on their adventure channel, travel to the mythical city of Casablanca, unaware that it hides a terrifying secret.",English,United States,5 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYmM4NzAwN2EtZTRhNy00ZGYyLTljNzEtZGY0OWM0N2FhYWEyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,"7,424",tt3692082,movie,N/A,"$478,000",N/A,N/A,True,
Burn the Stage: The Movie,2018,N/A,19 Jan 2019,84 min,"Documentary, Music",Park Jun-soo,N/A,"RM, Jin, j-hope","A documentary following the worldwide famous music group BTS, as they tour the world and share their experience along with their beloved band friends and fans.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BMWQyM2M0MGUtYzBiMy00ODU3LTkxNTMtZmQxMDhjZDI4MTcyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"4,447",tt9151704,movie,N/A,"$4,201,819",N/A,N/A,True,
Pokémon the Movie: The Power of Us,2018,Not Rated,24 Nov 2018,100 min,"Animation, Action, Adventure",Tetsuo Yajima,"Satoshi Tajiri, Eiji Umehara, Tetsuo Yajima","Sarah Natochenny, Haven Burton Paschall, Eddy Lee","Ash meets five residents who come together to save the day when a series of threats endanger the annual Wind Festival and the entire population of their home, Fula City",Japanese,Japan,1 nomination total,https://m.media-amazon.com/images/M/MV5BNWZiMGUzNTMtNmFkMS00YWQwLTgwOTYtNTA4YWFhNjBkM2Q2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,6.3,"3,126",tt8108230,movie,N/A,"$789,170",N/A,N/A,True,
The Dunkirk Spirit: Behind the Making of the Movie,2018,N/A,12 Feb 2018,28 min,"Documentary, Short",N/A,N/A,"Tom Hardy, Harry Styles, Fionn Whitehead","Nominated for eight Academy Awards including Best Picture and Best Director, Dunkirk is Christopher Nolan's sweeping, emotional epic. Dunkirk opens as hundreds of thousands of British and Allied troops are surrounded by enemy forc...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZDAyNGViM2YtY2JjMy00NmNmLWFkZjItMmI2NDVhOGExYmM5XkEyXkFqcGdeQXVyNjExMjE5OTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"2,961",tt8000432,movie,N/A,N/A,N/A,N/A,True,
Code Blue: The Movie,2018,N/A,27 Jul 2018,127 min,Drama,Masaki Nishiura,Naoko Adachi,"Tomohisa Yamashita, Yui Aragaki, Erika Toda",The 'helicopter doctor' team is back and ready to take on the disasters and accidents at Japan's Narita airport and points near and far. They work together through these professional emergencies and deal with their personal calami...,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZDM3ZGZjMGMtZmE4OC00YTgxLTgzY2UtMDVkMzU1MGJlOWQyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"1,471",tt7731512,movie,N/A,N/A,N/A,N/A,True,
"Love, Chunibyo & Other Delusions the Movie: Take on Me",2018,TV-14,06 Jan 2018,94 min,"Animation, Comedy, Drama","Tatsuya Ishihara, Yasuhiro Takemoto","Torako, Jukki Hanada","Jun Fukuyama, Maaya Uchida, Chinatsu Akasaki","Rikka's third year of high school is upended when Toka's job compels a move to Italy, potentially splitting her and Yuta. An elopement suggestion from friends launches a nationwide journey.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMmQ3ODM4NTgtZDQ2NC00NDQ0LTkwNGEtMzlmZmQ0ZDJhZDQyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"1,396",tt6915208,movie,N/A,N/A,N/A,N/A,True,
Natsume's Book of Friends the Movie: Ephemeral Bond,2018,N/A,29 Sep 2018,104 min,"Animation, Drama, Fantasy","Hideki Itô, Takahiro Ômori","Yuki Midorikawa, Sadayuki Murai","Hiroshi Kamiya, Ayumi Fujimura, Kazuhiko Inoue",An orphaned teen encounters a supernatural creature that has the ability to look human.,Japanese,Japan,1 nomination,https://m.media-amazon.com/images/M/MV5BMjg4NjA2NmQtOGE5Ni00YmMzLTk0YmEtNzgxNWQxODA2NTM5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,665,tt9081300,movie,N/A,N/A,N/A,N/A,True,
Non Non Biyori: The Movie - Vacation,2018,N/A,25 Aug 2018,71 min,"Animation, Adventure, Comedy",Shin'ya Kawatsura,"Atto, Reiko Yoshida","Kotori Koiwai, Rie Murakawa, Ayane Sakura","Summer vacation is drawing to an end. When Suguru wins a free trip to Okinawa, all of the five students of Asahigaoka branch school are excited to end their vacation with a bang. Along with Hikage, Konomi, and their teacher and th...",Japanese,Japan,1 nomination,https://m.media-amazon.com/images/M/MV5BODNkZTlhYmUtNzhiNy00ZGQwLWFhNGYtNzQ0MmMxNTJkNTA0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,435,tt7785128,movie,N/A,N/A,N/A,N/A,True,
Si Doel: The Movie,2018,N/A,02 Aug 2018,85 min,"Drama, Romance",Rano Karno,Rano Karno,"Rano Karno, Maudy Koesnaedi, Cornelia Agatha",Doel travels to the Netherlands to reunite with a woman who left him 14 years ago. Doel's new journey is started again.,Indonesian,Indonesia,1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BNzhmMGE0ZDUtZDdhNS00MjBiLTljNGQtNzYyYzA0YWQwMDk4XkEyXkFqcGdeQXVyNzY4NDQzNTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,434,tt8669070,movie,N/A,N/A,N/A,N/A,True,
Women Make Film: A New Road Movie Through Cinema,2018–,TV-14,18 May 2020,840 min,"Documentary, History",Mark Cousins,N/A,"Tilda Swinton, Adjoa Andoh, Jane Fonda",A documentary that spans 13 decades and five continents to give a guided tour of the art and craft of movies as told by female filmmakers.,English,United Kingdom,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMGFiMjY3M2ItMDI1ZC00OTU5LWJlNTYtNDFhOTkzMmZhN2M0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,7.7,405,tt8819192,series,,,,,True,N/A
Revolution X: The Movie,2018,N/A,11 May 2018,100 min,"Comedy, Musical, Romance",Dimitar Gochev,"Georgi Ivanov, Teodora Markova","Silvia Petkova, Alexander Sano, Daniel Angelov","The music band Revolution Z goes on their first tour by the sea coast, joined by their new vocalist, prominent Bulgarian singer Geri-Nikol, who has seriously annoyed everyone else in the group.",Bulgarian,Bulgaria,N/A,https://m.media-amazon.com/images/M/MV5BNzY4MTAxN2UtYmQyMy00NDczLThiN2QtZTViNGIxODQ1NzkwXkEyXkFqcGdeQXVyNzQwNTg3NjU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,305,tt7648704,movie,N/A,N/A,N/A,N/A,True,
Damo & Ivor: The Movie,2018,N/A,15 Mar 2018,87 min,Comedy,"Rob Burke, Ronan Burke","Jules Coll, Andy Quirke","Ruth McCabe, Andy Quirke, Graeme Singleton","The movie will follow Damo and Ivor as they embark on the mother of all adventures to find the last piece of their family puzzle and track down their long lost brother, John Joe. The adventure will take the brothers across Ireland...",English,Ireland,N/A,https://m.media-amazon.com/images/M/MV5BNzM0OWI1MmEtMGIyYy00OGZjLWE1ZDQtYmEzNDY1YTE1ZjNkXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,285,tt7406186,movie,N/A,N/A,N/A,N/A,True,
Filthy Frank Final Full Lore Movie,2018,TV-MA,27 May 2018,124 min,Comedy,Joji,Joji,"Joji, Artemis Holdenberry, Mason Jewes","As the omni-verse comes to it's worst fate, only one man can save us all.",English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTVkYTA1MGItZjg2OS00YWIwLWIzNjYtMWNhMjVlOGIyN2NlXkEyXkFqcGdeQXVyNjU1OTg4OTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.7/10'}]",N/A,9.7,242,tt10895784,movie,N/A,N/A,N/A,N/A,True,
Spiele mit Bart: The Movie feat. Night Trap,2018,N/A,07 Feb 2018,119 min,Comedy,Gregor Kartsios,N/A,"Etienne Gardé, Gregor Kartsios, Simon Krätschmer","As part of the ""Spiele mit Bart""-Youtube-Series Gregor and Simon look at one of the most infamous games of its time, but this time in the shape of a movie. Will they understand the public outcry of that time?",German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BNzJlMmUwNzYtZTY5Ni00ODU1LWFmYzgtODNlNzk0NzhhNzRlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",N/A,8.8,235,tt7984730,movie,N/A,N/A,N/A,N/A,True,
Slapped! The Movie,2018,N/A,09 Oct 2018,119 min,"Comedy, Fantasy",Alex Magaña,"Matt Lowe, Alex Magaña","Warren Abbott, Jonah Anderson, Maureen Andronis","Alex (Alex Magaña) and Matt (Matt Lowe) are best friends who are complete opposites. Alex is responsible, in-shape and lonely. Matt is immature, overweight and smothered. Secretly, they envy each other's lives and after a strange ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjU5Mjk0MzgtYmUyZC00MDYwLWIzOGMtMDA2ODg5NGEwYzRhXkEyXkFqcGdeQXVyNDQ2MjQ2Mjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,223,tt5879216,movie,N/A,N/A,N/A,N/A,True,
iPartment the Movie,2018,N/A,10 Aug 2018,117 min,"Adventure, Comedy, Fantasy",Zheng Wei,"Yuan Wang, Zhihong Wang, Peiyu Zhang","He Chen, Yixiao Lou, Jiajia Deng","Action-comedy spoof of The Grave Robbers' Chronicle, from the creators of the iPartment TV show. Tenants of iPartment cross over to the world of The Lost Tomb, where they must help Wu Xie, Pang Zi and Zhang Qiling realize their de...","Mandarin, Chinese",China,1 win total,https://m.media-amazon.com/images/M/MV5BNTEwNmU0Y2MtOThlYS00NzM0LTljMDQtNDJiMjYyOGJjNzdjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.6/10'}]",N/A,2.6,191,tt8893870,movie,N/A,N/A,N/A,N/A,True,
Chicken Girls: The Movie,2018,TV-PG,29 Jun 2018,69 min,"Comedy, Drama",K. Asher Levin,Janey Feingold,"Jules LeBlanc, Hayley LeBlanc, Hayden Summerall","In Attaway High, there was a new principal. She banned the students from singing and dancing but only to concentrate in their studies. But then there is a Spring Fling coming up. She planned to cancel it. Rhyme and a few of her fr...",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BN2E3Zjk3ZTctMzMwNy00OGFkLTg1ZGEtYWIzMTdkMjU1N2QxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,187,tt8531740,movie,N/A,N/A,N/A,N/A,True,
Emmet's Holiday Party: A Lego Movie Short,2018,TV-Y7,10 Dec 2018,2 min,"Animation, Short, Comedy, Family, Fantasy, Sci-Fi",N/A,N/A,"Will Arnett, Elizabeth Banks, Stephanie Beatriz, Alison Brie",There's nothing like the holidays in Apocalypseburg.,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTAxMzRmMGMtMjQzMy00ODkwLTk4YzUtMjFhZTg1NWFiYjc4XkEyXkFqcGdeQXVyOTY0MDI1MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,159,tt9410240,movie,N/A,N/A,N/A,N/A,True,
"Made a Movie, Lived to Tell",2018,N/A,28 Apr 2018,46 min,Documentary,"William J. Murray, Keith Reamer",N/A,"David di Pietro, Howard Foulkrod, Sharon Mason","In 1983 a group of young, would be filmmakers set out to make a science-fiction/detective film in southern New Jersey called, HELLFIRE. It was finished and released as PRIMAL SCREAM. Then completely forgotten. Until now. Three of ...",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMDdiYzFhZTEtMDhjYi00ZDBkLWFmMTItYzY4ZDA5OWQ0ODVlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}]",N/A,3.1,136,tt7739864,movie,N/A,N/A,N/A,N/A,True,
Milk and Honey: The Movie,2018,N/A,02 Nov 2018,102 min,"Action, Crime, Drama",Matt Gambell,Linda Dunscombe,"Mark Wingett, Claire King, Rachel Bright","When the biggest player in British cyber-crime faces destruction by some deadly serious Islamic extremists, he knows it's time to settle old scores and play the biggest scam of his life - before bailing out fast.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BYmIxZjViMGMtOTgyOC00NGI4LWJiMmItZGEyYmE4OTlmYjBiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]",N/A,3.2,134,tt5803438,movie,N/A,N/A,N/A,N/A,True,
Trek: The Movie,2018,PG,06 Apr 2018,102 min,"Comedy, Drama, Family",Alan Peterson,"David Howard, Jongiorgi Enos","Austin R. Grant, Joel Bishop, Stefania Barr","Trek follows a young Mormon teenager named Tom and his friends on their handcart journey. Along the way they try to smuggle in unsanctioned food, battle sibling rivalry, encounter a ""special ops"" Young Men's leader, match wits wit...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjQwZWUyODgtMjdmNy00ZmJjLTg2ODYtZjJmNmQzMGMwYjExXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,122,tt7751192,movie,N/A,N/A,N/A,N/A,True,
Natsuki: The Movie,2018,N/A,31 May 2018,61 min,"Documentary, Biography, Comedy",Chris Broad,N/A,"Natsuki Aso, Chris Broad, Asami Aso","Burnt out and suffering from a mid life crisis, the eccentric Natsuki decides to take an emergency one-in-a-lifetime trip to Europe. Surprisingly, not everything goes according to plan.","English, Japanese",Japan,N/A,https://m.media-amazon.com/images/M/MV5BMzUyNTk5NTctOTJhMS00NWU3LTk2YzMtMjIxNzI2NWJhYjE3XkEyXkFqcGdeQXVyNjU1OTg4OTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,119,tt11810432,movie,N/A,N/A,N/A,N/A,True,
A Maine Movie,2018,N/A,01 Jan 2019,78 min,Comedy,Matt Nelsen,"Matt Nelsen, Marty Schousboe","Carmen Christopher, Ana Fabrega, Jessica Frey","A group of mismatched friends spend a weekend together in Maine. A fun, summer comedy featuring a fantastic cast of NYC comedians.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzZkOGJkMTAtZTYxMy00YTU4LWJhMDMtNDJkZTI2NjY3Y2RkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,104,tt8545356,movie,N/A,N/A,N/A,N/A,True,
Touken Ranbu: The Movie,2018,N/A,18 Jan 2019,101 min,"Action, Drama, Fantasy",Saiji Yakumo,"Yasuko Kobayashi, Ikue Konno","Yoshihiko Aramaki, Yûta Chatani, Tomoki Hirose","A sage travels to the past and collects a set of legendary swords, which he brings to life as a gang of talented but dysfunctional young men, to fight a battle against evil.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BOTA2ZTY0MjktMGQ3NS00OGMxLWE4ZDYtMjkzYjY0NGRhMzZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,91,tt8493238,movie,N/A,N/A,N/A,N/A,True,
Queer Movie Beautiful,2018,N/A,06 Oct 2018,85 min,"Drama, Romance",Inkyu Baek,Inkyu Baek,"Kim Hyeon-mok, Choi Chan-ho, Dohwan Na","This is the story of one gay boy who suffers from appearance-complex, starts stealing his ideal friend's photos at Gay dating application.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BZDhmOGJiN2UtMDVjOC00ZjM4LTg3MDEtYjkyZGVjMzI2YjdhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,89,tt8582104,movie,N/A,N/A,N/A,N/A,True,
Wonderful! Liang Xi Mei the Movie,2018,N/A,15 Feb 2018,N/A,Comedy,Jack Neo,"Ivan Ho, Jack Neo","Gadrick Chin, Lian Chua, Richie Koh","Liang Xi Mei (Jack Neo) is retired, and spends her time looking after her obedient grandchildren. However, Robert (Mark Lee), her eldest son adds to her woes as he is always dreaming of making a fortune through easy means.",Mandarin,Singapore,N/A,https://m.media-amazon.com/images/M/MV5BMjcwMDE4ZTAtODQ1Mi00YmM0LThhZjQtOGM4YjdiNzU3MWY2XkEyXkFqcGdeQXVyMzUwNTM0NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,85,tt7897012,movie,N/A,N/A,N/A,N/A,True,
Servamp Movie: Alice in the Garden,2018,N/A,07 Apr 2018,58 min,"Animation, Action, Fantasy",Hideaki Nakano,"Ayumu Hisao, Strike Tanaka","Ayaka Fukuhara, Kazuma Horie, Kazuya Ichijô",Movie based on the SERVAMP manga series. The film's story deals with Misono Alicein's past.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMDI3NTgxNmQtOWVmYS00YWRlLTlhNzMtNjdlN2UwMWNhYzE1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,79,tt8714584,movie,N/A,N/A,N/A,N/A,True,
Skin: The Movie,2018,N/A,12 Apr 2020,51 min,Comedy,Ronn Kilby,Ronn Kilby,"Mark Christopher Lawrence, Diane Sargent, Angel Cassidy","When a socially-awkward Midwestern woman inherits a porn studio, she plans to take the money and run--until her dead father and a band of misfits force her to face her fears and learn that misfits are people too.",English,United States,43 wins & 41 nominations,https://m.media-amazon.com/images/M/MV5BMDdmOTYwZmQtMDAyOC00ZmEwLTliODEtZGMyYzFmYTAyMGYzXkEyXkFqcGdeQXVyMjg3MTQzNzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,76,tt8424862,movie,N/A,N/A,N/A,N/A,True,
Baba Yega: The Movie,2018,N/A,28 Mar 2018,82 min,"Adventure, Family",N/A,"Andrew James Van Ostade, Michael Van Ostade","Adja Fassa, Ludo Hoogmartens, Joke Devynck",Four burn center patients go on a quest to find their lost fifth brother.,Dutch,Belgium,N/A,https://m.media-amazon.com/images/M/MV5BNzIyZWYyYjUtZjJhNS00MjQ0LWI4ZjUtNjA2N2E1MWUyNjk0XkEyXkFqcGdeQXVyMzUwOTIyOTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,75,tt8176558,movie,N/A,N/A,N/A,N/A,True,
The Coolest Guy Movie Ever: Return to the Scene of The Great Escape,2018,Not Rated,21 Aug 2018,58 min,Documentary,Christophe Espenan,Steven Jay Rubin,"Lawrence Montaigne, Kerry Payne, Robert E. Relyea","Filmmaker Christophe Espenan's tribute to The Great Escape, The Coolest Guy Movie Ever is a fascinating documentary that returns to the iconic locations where that classic film was shot, complete with rare footage and interviews.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjAxMTg4ZWQtMDgxMy00YWY0LThjMTItODgzY2MzY2E3MmM0XkEyXkFqcGdeQXVyMzMzNzc0Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,67,tt8811136,movie,N/A,N/A,N/A,N/A,True,
2018 MTV Movie & TV Awards,2018,N/A,18 Jun 2018,N/A,Music,Joel Gallen,"Mike Bender, Neil Campbell, Lance Crouther","Chloe Bailey, Talitha Eliana Bateman, Zazie Beetz",MTV awards winners in multiple movie and TV categories.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWVkYzA1ZWItZDZjYi00N2RkLTgzMmMtMWVjODlmZDRhMTZiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,65,tt8583588,movie,N/A,N/A,N/A,N/A,True,
Show Me the Movie!,2018–2019,N/A,22 Mar 2018,N/A,"Comedy, Game-Show",N/A,"Ben Davies, Bryan Moses, Paul Clarke","Rove McManus, Joel Creasey, Jane Harber","Comedic Aussie game show hosted by Rove McManus where two teams led by the show's regular team captains, Joel Creasey and Jane Harber, guess film trivia. In prerecorded segments, celebrity guests also pop in for a cameo to ask a q...",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BNmUxNjZhMjItNmYxOS00MDNhLWIyYWItMTliN2MzYTIzMDNiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,64,tt8098384,series,,,,,True,2
Odin's Movie Blog,2018–,N/A,17 May 2018,N/A,News,N/A,N/A,"Odin, John Flickinger",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTE5ZDQ0ZWItY2RkZC00YzZkLTlmMmEtYjY1ZGUxNzNlYWM4XkEyXkFqcGdeQXVyMDY3OTcyOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,60,tt9146044,series,,,,,True,N/A
Christian Movie: Yearning,2018,N/A,16 Feb 2018,N/A,Drama,"Chenze, Fan Li, Xiang Li",Xinrui Li,"Duanzheng, Yanqing Gu, Simiao Xu","Two thousand years ago, the Lord Jesus promised His followers: ""I go to prepare a place for you. And if I go and prepare a place for you, I will come again, and receive you to myself; that where I am, there you may be also"" (John 14:",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmViOTljZTktMWM4MC00NDBhLWI0NDktN2Q4MWExYmRiNmVmXkEyXkFqcGdeQXVyNzgwNDExMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",N/A,8.7,57,tt8105580,movie,N/A,N/A,N/A,N/A,True,
AeroPress Movie,2018,N/A,18 Oct 2018,44 min,"Documentary, Short, Biography","Radek Nozicka, Ales Pospisil",N/A,"Alan Adler, James Hoffmann, Kyra Kennedy",AeroPress Movie is a documentary revealing the story of AeroPress - from its inventor's workshop in California to the stages of the AeroPress Championships around the world. It explores what makes people so excited about this odd ...,English,Czech Republic,N/A,https://m.media-amazon.com/images/M/MV5BZjAxNDFkMDktOWViNy00YjA3LTllZDItYmU5ZWJmOGNmMTc3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,57,tt9176638,movie,N/A,N/A,N/A,N/A,True,
Mampf! The Movie,2018,N/A,03 Nov 2018,52 min,Comedy,"Lisa Neun, Holger Wlodarczak",Mike Neun,"Jörg Buttgereit, Thomas Goersch, Manoush, Holger Wlodarczak",N/A,German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BMzM4YTlkMmMtNjY0ZS00MWQyLThhYzEtMmJmYTJlNTc1YzUzXkEyXkFqcGdeQXVyMDk0Njg1Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '1.8/10'}]",N/A,1.8,54,tt7005928,movie,N/A,N/A,N/A,N/A,True,
Infini-T Force the Movie: Farewell Gatchaman My Friend,2018,N/A,24 Feb 2018,91 min,"Animation, Action",Jun Matsumoto,Tatsuo Yoshida,"Johnny Yong Bosch, Aya Endô, Naoyuki Fernandez","Once again 4 members of the Science Ninja Team unite to fight a new foe, but this time it appears that Ken's world may be the source of the problem. He as to decide if one of his oldest allies has become the enemy.","Japanese, Korean",Japan,N/A,https://m.media-amazon.com/images/M/MV5BYjgyNjUzNDUtMTQxZS00YTk2LTkzODEtNmE2YWRjZTRlYzliXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,53,tt9072902,movie,N/A,N/A,N/A,N/A,True,
The Makavejev Case or Trial in a Movie Theater,2018,N/A,25 Feb 2018,74 min,Documentary,Goran Radovanovic,"Goran Radovanovic, Boris Trbic","Ilija Basic, Svetozar Cvetkovic, Milena Dravic","The Makavejev Case or Trial in a Movie Theater explores the position of an artist in the Socialist FR Yugoslavia, focusing on the political and social climate that used public platforms to condemn the film WR: Mysteries of the Org...",Serbian,Serbia,4 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BY2E0MTEzMjEtNWQzZi00ODkwLWJkZjgtMTU1ZTA4NTNlYTA4XkEyXkFqcGdeQXVyMTAxNzE2ODc2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,52,tt9845012,movie,N/A,N/A,N/A,N/A,True,
Silariang the Movie,2018,N/A,31 May 2018,95 min,Drama,Wisnu Adi,Oka Aurora,"Nurlela M. Ipa, Dewi Irawan, Bisma Karisma",N/A,Indonesian,Indonesia,N/A,https://m.media-amazon.com/images/M/MV5BMmQ5ZWY5MjAtZjM1Ni00NGI3LTliZTQtYzIzYmI1MGZhMTI1XkEyXkFqcGdeQXVyNzk1NDk0NjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,51,tt7268778,movie,N/A,N/A,N/A,N/A,True,
