Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Collider Movie Talk,2015–,N/A,06 Jul 2015,N/A,Talk-Show,N/A,John Campea,"Mark Ellis, John Campea, Jon Schnepp, Ashley Mova",N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2E4ZmIwM2UtODBlOS00M2RiLWI1MWYtMTY0NWIyMDExMDUyXkEyXkFqcGdeQXVyMjQxNzM0MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,13,tt8833272,series,,,,,True,5
Mad Movie,2015,N/A,N/A,74 min,Horror,Hideo Jôjô,Naoyuki Tomomatsu,"Aino Kishi, Akiho Yoshizawa","Former actress Ayaka, her Korean boyfriend, and friend Saori visit South Korea. Tricked into acting in a horror film, they're lured to an amusement park's basement by a suspicious crew, raising doubts about their motives.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BNjRjYjU2N2MtZDIzNi00ODQzLWJmMDktMWE1ODUxZjI1MTFiXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,13,tt22527744,movie,N/A,N/A,N/A,N/A,True,
John of God: The Movie,2015,N/A,13 Jun 2015,88 min,"Comedy, Music",Selé M'Poko,Selé M'Poko,"Holly Joy Gaines, Férré Gola, Moïse Ilunga","John of God is the world's greatest musician...in his own mind. When an American film maker is sent to Kinshasa - DR Congo to do a 'tell all' story about him, his talent is put to the test.","English, French",The Democratic Republic of Congo,N/A,https://m.media-amazon.com/images/M/MV5BMjI4NTc1OTUyM15BMl5BanBnXkFtZTgwMTk5NDI4MjE@._V1_SX300.jpg,[],N/A,N/A,12,tt3891046,movie,N/A,N/A,N/A,N/A,True,
Icrush the Movie,2015,N/A,30 Apr 2015,N/A,Comedy,Derrick Williams,"Quincy Pendleton, Derrick Williams","Morgan Anderson, Avery Campbell, Casey Cooley","The film is based in Houston Texas,Curtis meets his Internet Crush Katrina for the first time when they go out for a date.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzMzMDYxODE4N15BMl5BanBnXkFtZTgwODYyNjk4NTE@._V1_SX300.jpg,[],N/A,N/A,12,tt4645226,movie,N/A,N/A,N/A,N/A,True,
Das Movie,2015,N/A,22 Jun 2015,N/A,"Short, Action, Comedy",Roberto Zmiric,N/A,"Leon Okoko, Jannis Roth, Miguel Wullaert, Roberto Zmiric",The world is attacked by strange creatures. Till is the only person who can stop them.,German,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '9.0/10'}]",N/A,9.0,12,tt4760786,movie,N/A,N/A,N/A,N/A,True,
Literal Movie Trailer,2015,N/A,15 Jun 2015,N/A,"Short, Comedy",Justin Ian,Raef Lawson,"Chuck Fresh, Raef Lawson, Holly Lynn Yarmosh",N/A,English,United States,N/A,N/A,[],N/A,N/A,11,tt4843914,movie,N/A,N/A,N/A,N/A,True,
Shuriken Sentai Ninninger the Movie: The Dinosaur Lord's Splendid Ninja Scroll!,2015,N/A,08 Aug 2015,26 min,"Short, Action",Shôjirô Nakazawa,Kento Shimoyama,"Shunsuke Nishikawa, Gaku Matsumoto, Kaito Nakamura","The Last Ninja Yoshitaka Igasaki sends his disciples the Ninningers on a special mission over summer vacation to Shinobigakure Castle to meet its lord Tatsunosuke Hakkaku. However, Lord Hakkaku has been turned into a strange dinos...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYmRhN2RkMDMtOTY4MC00MTdlLTk3MGYtZGQ2NjAzNTgzMWQ5XkEyXkFqcGdeQXVyNDA5ODU0NDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,11,tt4927078,movie,N/A,N/A,N/A,N/A,True,
Soft Porn Movie,2015,N/A,N/A,N/A,Short,Gianmaria Fiorillo,Gianmaria Fiorillo,Hélène Martinelli,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,11,tt5105096,movie,N/A,N/A,N/A,N/A,True,
Film Flickers Movie Review Show,2015–,N/A,11 Oct 2015,N/A,Talk-Show,N/A,N/A,"Jonn Blanchard, Stuart Lawson, Jay Rowlands",N/A,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMTk5ODA0MDE2NF5BMl5BanBnXkFtZTgwNzE3NTEzNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,10,tt5186584,series,,,,,True,3
Granddaddy Tha Movie,2015,R,10 Oct 2015,84 min,Action,Michael Simmons,Michael Simmons,"Troy Beecham, Donnel Blount, Jindia Blount","THE TIME IS 1863 TO 1904. A PERIOD WHERE SLAVERY WAS JUST ABOLISHED,THERE WERE MANY FREE SLAVES THAT SACRIFICED THEIR WAY FOR OTHERS TO SURVIVE.EVERY NOW AND AGAIN THERE WOULD RISE A CERTAIN TYPE OF STREET JUSTICE HERO AMONG THEM....",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWUyYjBlNDEtYTdkZi00NjJlLWI0MzItOWViMGVhNGI1ZjEzXkEyXkFqcGdeQXVyNjIzMTA0MDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,10,tt5310652,movie,N/A,N/A,N/A,N/A,True,
Contradiction: The Interactive Murder Mystery Movie,2015,N/A,10 Jan 2015,N/A,Mystery,Tim Follin,Tim Follin,"Paul Darrow, Daniel Alfieri, Rupert Booth, Anarosa De Eizaguirre Butler","Contradiction is the first fully interactive, all-video murder mystery adventure game. Everything you see is live-action video, with real actors in atmospheric locations. You decide where ...",English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,10,tt4411178,game,N/A,N/A,N/A,N/A,True,
Magic Birds: The Movie,2015,N/A,15 Jan 2015,N/A,"Animation, Family, Fantasy",Nikos Vergitsis,Nikos Vergitsis,"Anna Goundra, Konstadina Koutsiou, Zaharias Rohas",N/A,Greek,Greece,N/A,https://m.media-amazon.com/images/M/MV5BZWVjM2NlMDktYmU2NS00OGIxLWE5MWMtODc3ZDJjNWQ5MDI0XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,10,tt4123100,movie,N/A,N/A,N/A,N/A,True,
Shinobi Girl: The Movie,2015,N/A,N/A,N/A,Action,John Sirabella,N/A,N/A,N/A,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWNmN2ZkZDUtM2JmMi00MTc5LTgyZWUtZDkxNzg5YzcyOGEyXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,10,tt19366498,movie,N/A,N/A,N/A,N/A,True,
Småstadsliv the Movie,2015,N/A,15 Mar 2015,90 min,N/A,Christer Johansson,N/A,"Christer Johansson, Christian Wallin, Martina Olsson","As a symbol from a bygone heyday, the white mansion rises out of Hälsinglands forest landscape. The mill, which became a factory, is gone but the people remain. Those who did not escape or pass out of time want to say.",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTNhMDZjZGQtMTI4OS00ZmNmLWI1OTYtMDM5ZDJkZTNjNmZmXkEyXkFqcGdeQXVyMTI3NjAxODc0._V1_SX300.jpg,[],N/A,N/A,9,tt21846536,movie,N/A,N/A,N/A,N/A,True,
Rude Boy - The Movie,2015,N/A,17 Apr 2015,115 min,"Adventure, Drama, Music",Gabriel Zavala,"Gabriel Zavala, Oliver Zavala","Omar Montanez, Tara Pearce, Sean Cruz","Rudy Gonzalez a Mexican-American teenager does not find self-esteem at home, so he goes to the streets of 1984 to find it. What he discovers is Ska.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTc4ODk4NTQ4Ml5BMl5BanBnXkFtZTgwMjkyMTI2MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,9,tt3353358,movie,N/A,N/A,N/A,N/A,True,
Stupid Movie,2015,N/A,01 Jul 2015,120 min,Comedy,Stanlee Ohikhuare,Stanlee Ohikhuare,"Femi Akeredolu, Ganiyu Ayinde, Bashiru Balogun",N/A,English,Nigeria,1 nomination,https://m.media-amazon.com/images/M/MV5BMjkxMTUzZTItODdkYy00ZmM5LTk5YzktNmM1NWQ2MjcwNDM2XkEyXkFqcGdeQXVyNDQwOTMyMDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,9,tt4591022,movie,N/A,N/A,N/A,N/A,True,
Movie Magic,2015,Not Rated,N/A,16 min,"Short, Adventure, Family",Chris Oz McIntosh,Chris Oz McIntosh,"Rayden Alexander, Camille Columbus, Darryl Cox",An 11-year-old movie buff receives a visit from his Fairy Godfather and discovers he's destined to take the prettiest girl at school to the movies.,English,United States,5 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BN2JjZDFlNjEtZTExZC00ZjMxLWI0ZTUtNDBkMzMwMmI1NDU4XkEyXkFqcGdeQXVyMTA4MjE3OTA@._V1_SX300.jpg,[],N/A,N/A,9,tt4660502,movie,N/A,N/A,N/A,N/A,True,
White House: The Movie,2015,N/A,03 Oct 2015,90 min,Crime,Jaquavis Coleman,Jaquavis Coleman,"Roneeka Brown, Tiffanie Damier, Reverend Islaam",This urban thriller is based on the bestselling book by New York Times best selling author JaQuavis Coleman. White House is an urban suspense-thriller that chronicles the murder of a notorious drug kingpin and the unfortunate events ,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTY1NDUyMDA5M15BMl5BanBnXkFtZTgwOTM1MDEyNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,9,tt4816318,movie,N/A,N/A,N/A,N/A,True,
If Life Was a Scary Movie,2015,N/A,20 Oct 2015,13 min,"Short, Horror",Alexandra Nyman,"Gabi DeMartino, Niki DeMartino","Allie Bennicas, Gabi DeMartino, Jeffrey DeMartino",Emma and Vivian attend a party they will not soon forget after their friends mysteriously vanish during the Halloween bash.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODgzNTQyNGEtZDkzNC00Zjg4LWEwOGQtZjQ2ZWMxMWJjZWYwXkEyXkFqcGdeQXVyMzg0NzczNjU@._V1_SX300.jpg,[],N/A,N/A,9,tt7375880,movie,N/A,N/A,N/A,N/A,True,
It Was a Colossal Teenage Movie Machine: The American International Pictures Story,2015,N/A,N/A,N/A,Documentary,Daniel Griffith,N/A,"Lou Arkoff, Larry Bishop, David Colton, Roger Corman",N/A,English,USA,1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,9,tt5097120,movie,N/A,N/A,N/A,N/A,True,
Imaginary Movie,2015,N/A,19 Sep 2015,N/A,Comedy,"Geronimo Morales, Donnie O'Connor","Geronimo Morales, Donnie O'Connor","Mia Matthews, Chris Plourde, J.J. Crowne",Imaginary Movie is a new spoof comedy written by Donnie O'Connor and Geronimo Morales.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTY3MzMxNzg5M15BMl5BanBnXkFtZTgwNDg4ODA3NjE@._V1_SX300.jpg,[],N/A,N/A,8,tt4367270,movie,N/A,N/A,N/A,N/A,True,
Blind Wave Movie Reviews,2015–,N/A,07 May 2015,60 min,Talk-Show,N/A,N/A,"Eric Whiteley, Calvin Grubb, Aaron Elliott, Shane Farley","The Crew at Blind Wave (Eric, Shane, Rick, Calvin, and Aaron) sit down and review some of the most recent movie releases.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjAzYjk5ZjUtMGIwMi00NWQ1LWEzNDItODVkNmZiMjZjODBjXkEyXkFqcGdeQXVyNjU1OTg4OTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.6/10'}]",N/A,9.6,7,tt10763450,series,,,,,True,6
#TubeClash: The Movie,2015,N/A,15 May 2015,90 min,"Animation, Comedy, Fantasy",DarkViktory,N/A,"DarkViktory, Hai Fräulein, Joy, Paperblossom",Ten of Germany's most famous YouTube stars wake up on a lonely island where they have to fight each other until finally only one of them remains.,German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BMTU1MDM4ZjUtMDUxNS00NmMwLTk1MmEtYzM5YWNlZTZkYmYzXkEyXkFqcGdeQXVyNDk1NDQ5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,7,tt6458872,movie,N/A,N/A,N/A,N/A,True,
The B1 Day Movie,2015,N/A,18 May 2015,N/A,"Short, Comedy, Drama",Devin Peluso,Devin Peluso,"Oscar Cai, Joey Granetelli, Thomas Purtell, Anthony Whipple","A depressed teen meets a new student who inspires him to be true to himself against what anyone else says. Along the way he encounters other troubled teens, a fellow teen who leads a group ...",English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '9.3/10'}]",N/A,9.3,6,tt4706638,movie,N/A,N/A,N/A,N/A,True,
My Life Is a Movie,2015,N/A,03 Jan 2015,99 min,Drama,Dale Ward,Dale Ward,"Stephanie Swink, Elijah Ward, Neil McDonald","Life through the eyes of a 10-year-old - or at least through the lens of his smart phone camera. Wyatt shoots video of everything - everything! - and when he and his big sister run away from home, they discover that life outside t...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjAyNzc4OTQyMF5BMl5BanBnXkFtZTgwMzAzOTczMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,6,tt3254712,movie,N/A,N/A,N/A,N/A,True,
Abe Makes a Movie,2015,N/A,N/A,102 min,Comedy,Ryan Turri,"Ryan Turri, Matt Peterson","Matt Peterson, Lauren Myers, Tim Maloney, Alaina Warren Zachary","Recently dumped, an underachieving want to be filmmaker assembles a ragtag crew of offbeat characters to make a film for a local film festival in an effort to win his ex girlfriend back.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTQ1MDQyMzQ4N15BMl5BanBnXkFtZTgwMjUwODM4MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,5,tt2933960,movie,N/A,N/A,N/A,N/A,True,
The Movie Madhouse: The Hollywood Birth of a Podcast,2015,N/A,01 Jun 2015,10 min,"Short, Comedy",Jason Bechard,Jason Bechard,"Jason Bechard, Cameron Bellamy, J. Robert Bellamy",N/A,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMTUxYmM3OTYtZmZkNC00YWFlLWIyODUtNWExNDdhZDNkYzNmXkEyXkFqcGdeQXVyMjIzODQzMjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,5,tt4827886,movie,N/A,N/A,N/A,N/A,True,
Hilda Brodie's Love & Movie Films,2015,N/A,N/A,N/A,"Documentary, Short",Liam Bachler,N/A,"Hilda Brodie, Alan Smith",N/A,English,New Zealand,N/A,N/A,[],N/A,N/A,N/A,tt4837308,movie,N/A,N/A,N/A,N/A,True,
Untitled Zombie Movie,2015,N/A,01 Oct 2015,N/A,"Action, Comedy, Horror",Michael Smith II,Tavores Johnson,"Giorgio Johnson, Lashawn Hamb, Marri Monae, Aaron Norman",A group of Chicago teenagers embark on an unexpected journey with intentions of surviving the zombie apocalypse.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4842288,movie,N/A,N/A,N/A,N/A,True,
The Next Generation Movie,2015,N/A,27 May 2015,210 min,Comedy,Randy Holloway,"Mason Pryor, Ian Winans","Mason Pryor, Ian Winans",Two friends Ian Winans (son of Carvin Winans from the Gospel Recording family The Winans) and Mason Pryor (son of the great Comedian Richard Pryor) get into a car accident and go to heaven....,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4813716,movie,N/A,N/A,N/A,N/A,True,
Furries: The Movie,2015,N/A,N/A,40 min,"Short, Comedy, Drama",N/A,N/A,N/A,A rural couple having relationship issues discovers that furryism may be the solution to all their problems.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4763100,movie,N/A,N/A,N/A,N/A,True,
Movie Palace,2015,N/A,N/A,15 min,"Short, Action, Comedy",Max Radbill,Max Radbill,"Matthew Iannone, Alexa Hauck, Nick Maka","Dean has been living in a movie theater ever since the world ended, spending his days watching movies. His world gets shaken when a group of survivors finds their way into the theater, and he lets them watch his glorious movies wi...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDRlZmY2OGItYWNjOC00OGMwLTk5NDQtMDcwYmY2NzNjM2UwXkEyXkFqcGdeQXVyNTQyOTI3OQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4765134,movie,N/A,N/A,N/A,N/A,True,
Donkey Kong: The Movie/II,2015,N/A,N/A,N/A,"Short, Adventure",Ian Rodgers,Ian Rodgers,"Ian Rodgers, Frankie Stephan, Charlotte Kulak, Sean Appleyard",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4780734,movie,N/A,N/A,N/A,N/A,True,
Blowny the Movie,2015,N/A,04 Jul 2015,N/A,Comedy,Giomar Figueroa,"Kenio Calzadilla, Giomar Figueroa, Raidel Muñoz","Giomar Figueroa, Kenio Calzadilla, Mauricio Vizarreta, Athan Figueroa",Blowny McDonald the brother of Ronald McDonald gets his store spread all over Russia but then gets his contract stolen from him.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4781936,movie,N/A,N/A,N/A,N/A,True,
A Movie for You,2015,N/A,01 Apr 2015,26 min,Documentary,Iman Behrouzi,Iman Behrouzi,N/A,"An Iranian filmmaker wants to move to Germany. There is a problem, though. He has to leave his girlfriend behind. Forced to choose between love and ambitions, he plans to make a film of ...",Persian,"Iran, Germany",N/A,N/A,[],N/A,N/A,N/A,tt4789232,movie,N/A,N/A,N/A,N/A,True,
Balloonland the Movie,2015,N/A,N/A,N/A,"Animation, Adventure, Comedy",N/A,Marco Pimenta,N/A,"A birthday prank turns ugly when Amy Belle falls unconscious and travels to the world of Balloonland in search of her deceased father, learning that although his love cannot be seen or touched, it lives forever in her heart.",N/A,Canada,N/A,N/A,[],N/A,N/A,N/A,tt4714256,movie,N/A,N/A,N/A,N/A,True,
B-Movie Hamlet,2015,N/A,20 May 2015,3 min,"Short, Comedy",Christopher Filipowicz,"Christopher Filipowicz, William Shakespeare","Justin White, Julia Wiencek",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4733148,movie,N/A,N/A,N/A,N/A,True,
The Mica Movie: Life Is Short. Bite Hard!,2015,N/A,N/A,31 min,"Documentary, Adventure, Biography","Heather Rolland, Jessica Vecchione",N/A,N/A,"MicaPie CrankyPaws, an elderly and abandoned Belgian malinois, yearned to run free. Age, neglect, lack of conditioning, and cancer couldn't stop her. She completed a task that would be ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4759140,movie,N/A,N/A,N/A,N/A,True,
This Movie Has Legs: Looking Back at 'Earth vs. The Spider',2015,N/A,28 Jul 2015,11 min,"Documentary, Short",Daniel Griffith,Tom Weaver,"Tom Weaver, Sally Fraser, Ed Kemmer","An 11-minute look at the making of the monster movie ""Earth vs the Spider"" (1958).",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4694108,movie,N/A,N/A,N/A,N/A,True,
I Just Want to Make My Movie,2015,N/A,01 Apr 2015,5 min,"Short, Comedy",John F. Sullivan,John F. Sullivan,"Kristina Jimenez, Jack McKeever, John 'Shirley' Miller, Atticus North",An unscrupulous director is willing to do ANYTHING to make his movie.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4694988,movie,N/A,N/A,N/A,N/A,True,
Morningside TV Movie Pilot,2015,N/A,N/A,55 min,"Comedy, Drama",Debbie P. Kelley,"Brian Q. Kelley, Debbie P. Kelley, Danielle Leslie",N/A,"In the world of the wealthy where money, power & prestige can form greed, lies, & corruption, two friends reunite in their hometown after being away for years. Both guard deep-rooted ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4697714,movie,N/A,N/A,N/A,N/A,True,
Roller Blade 3: The Movie That Never Was,2015,N/A,21 May 2015,N/A,Documentary,Scott Shaw,N/A,Scott Shaw,Step behind the chaotic scenes of the first film that Donald G. Jackson and Scott Shaw collaborated upon: Roller Blade 3. A movie that was never completed.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWZhNzk3ZDItOTE3OS00YTE0LTg4ODQtYjFhMjUxNWViN2VjXkEyXkFqcGdeQXVyMDA1NzM3OA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4703112,movie,N/A,N/A,N/A,N/A,True,
Mecfar's: The Best Movie Ever Made,2015,TV-G,08 May 2015,N/A,"Short, Comedy",N/A,N/A,Trevor McGowan,N/A,English,USA,1 win.,N/A,[],N/A,N/A,N/A,tt4681456,movie,N/A,N/A,N/A,N/A,True,
Fear of a Movie Camera,2015,N/A,28 Apr 2015,4 min,"Short, Comedy, Horror",George O'Connor,George O'Connor,"Ian Berwick, Matthew Angle, Joshua Reinstein, Dickson P. Sorensen",Film student Bobby Smith thinks he's being stalked by a murderous movie camera.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNDNlZDkzZmMtZjZkOC00OGUwLWI4YWEtZjMxMDg0ZTM5MGI4XkEyXkFqcGdeQXVyNTY2MzQ3MDE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4682644,movie,N/A,N/A,N/A,N/A,True,
The Barratt Family Movie,2015,N/A,14 May 2015,13 min,"Animation, Short",James Barratt,James Barratt,"Alan, Amy, Bridget",The family prepare to move on with lives. Roscoe becomes a Colonel and the kids prepare to return to school,English,United Kingdom,N/A,N/A,[],N/A,N/A,N/A,tt4683480,movie,N/A,N/A,N/A,N/A,True,
Brain and Scamper the Movie: Back in Time,2015,N/A,07 Aug 2015,N/A,"Animation, Comedy",N/A,N/A,N/A,N/A,English,N/A,N/A,N/A,[],N/A,N/A,N/A,tt4686144,movie,N/A,N/A,N/A,N/A,True,
Got Movie?,2015–,N/A,01 Jul 2015,N/A,Talk-Show,N/A,N/A,"Ryan T. Husk, Paul Hickman",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDg1Y2UxMTUtY2FkMi00YWUzLTgwZjMtNmUwMGYwMDQxYmM0XkEyXkFqcGdeQXVyNTUzNzUxODk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4672388,series,,,,,True,1
Roboten: The Movie,2015,N/A,22 May 2015,N/A,"Animation, Short",Simon Ottosson,Simon Ottosson,N/A,The adventure of a robot in a post-apocalyptic setting.,English,Sweden,N/A,N/A,[],N/A,N/A,N/A,tt4675344,movie,N/A,N/A,N/A,N/A,True,
Jared and Norman Make a Movie,2015,N/A,N/A,N/A,Comedy,Kurt Kubicek,Jared Quay Campbell,"Norman Towns, Larry Fitzgerald, Jared Quay Campbell, Calais Campbell",Two friends decide to film themselves solving the mysterious death of their childhood friend.,English,N/A,N/A,N/A,[],N/A,N/A,N/A,tt4680654,movie,N/A,N/A,N/A,N/A,True,
Another Zombie Movie,2015,N/A,N/A,N/A,"Short, Comedy",Brandon Mack,"Brandon Mack, Nick Martinez","Brandon Mack, Nick Martinez",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4375484,movie,N/A,N/A,N/A,N/A,True,
Movie Bank,2015,N/A,N/A,N/A,Reality-TV,N/A,N/A,Robin Leach,N/A,N/A,USA,N/A,N/A,[],N/A,N/A,N/A,tt4414374,movie,N/A,N/A,N/A,N/A,True,
A Brief Description of Movie Genres,2015,N/A,04 Feb 2015,N/A,"Short, Comedy","Steven Brandon, Alex Lewis, Steven Christopher Parker","Steven Brandon, Alex Lewis, Steven Christopher Parker","Steven Brandon, Jaclyn Friedlander, Alex Kellerman",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4424824,movie,N/A,N/A,N/A,N/A,True,
We're Making a Movie,2015,N/A,N/A,N/A,"Short, Comedy",Hans Stjernswaerd,Hans Stjernswaerd,"Jorge Luis Moreno, Nora Yessayan, Quinn Knox, Shane Tometich",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4428668,movie,N/A,N/A,N/A,N/A,True,
A Movie Set,2015,N/A,N/A,14 min,"Short, Comedy, Drama",Eduardo Rufeisen,"John Levine, Eduardo Rufeisen","John Charles Bluto, Colin Chandler, Samantha Edelstein, Sloane Grace",A reporter with great ambitions is constantly assigned to cover small local stories that are nothing more than silly events disguised as news for ratings sake. His professional goal to ...,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4497168,movie,N/A,N/A,N/A,N/A,True,
Anna: The Movie,2015,N/A,25 Mar 2015,45 min,"Comedy, Drama, Fantasy",Daniele Misischia,Daniele Misischia,"Arianna Bonardi, Riccardo Camilli, Claudio Camilli",The adventures of a talented but unlucky young actress.,Italian,Italy,N/A,https://m.media-amazon.com/images/M/MV5BYjZjYWI1YTktOTU4NS00ZDQzLWI0MjEtYjY4MDc3OWQ3MDJmXkEyXkFqcGdeQXVyMjQzNjg5MjQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4498108,movie,N/A,N/A,N/A,N/A,True,
Vermilion the Movie,2015,N/A,N/A,N/A,"Action, Drama, Horror","Ron Fulmer, Scott Keebler","Ron Fulmer, Veronica Vargas","Sid O'Connell, Danielle Harper, Julie Stackhouse, Ricky Barksdale","A vaccine created for the sole purpose of prevention, instead leads humanity to the brink of extinction. The film is a drama/horror film revolving around the fall of humanity to the undead....",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4509202,movie,N/A,N/A,N/A,N/A,True,
News and a Movie,2015–,N/A,12 Feb 2015,210 min,Talk-Show,N/A,N/A,"Nick Chiles, Rocsi Diaz, Richard Eldredge","An all-screens viewing experience that presents a classic feature film, wrapped with news of the time and lively conversation about the film's issues and its place in pop culture.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4462284,series,,,,,True,N/A
Cable Movie Classics Presents 'Fair Shake',2015,N/A,19 Feb 2015,20 min,"Short, Comedy",Jonathan P. Ritter,Jonathan P. Ritter,"Emily Marie Grant, Czar, Douglas Gawoski, Audrey Levan","A Cable Movie Channel hosts the long-lost final film of a legendary post-noir director, in which man-eating lobsters from another dimension attack a newspaper office, intercut with interviews from the cast.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4471176,movie,N/A,N/A,N/A,N/A,True,
Movie and a Hangover,2015–,N/A,06 Mar 2015,N/A,Comedy,N/A,N/A,"Greg K. Jones, Ciera Thompson",Greg Jones and Ciera Thompson (along with a guest) get drunk and attempt to watch a movie and review it.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4475088,series,,,,,True,N/A
"Transformers: The Movie, The Parody",2015,N/A,11 Apr 2015,31 min,"Short, Action, Comedy",George O'Connor,George O'Connor,"George O'Connor, Alexander Wardach, Aakash Patel",The Autobots fight the Decepticons for their homeworld of Cybertron.,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4597486,movie,N/A,N/A,N/A,N/A,True,
The SUP Movie,2015,Not Rated,01 Jan 2015,43 min,Short,N/A,N/A,N/A,"From the award winning director, Johnny Decesare and Poor Boyz Productions comes a progressive film that will change the way you will think about stand up paddling.",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjE4ODU0MDg3MF5BMl5BanBnXkFtZTgwNjIwODczNTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4610622,movie,N/A,N/A,Poor Boyz Productions,N/A,True,
Buffering: The Movie,2015,N/A,12 Apr 2015,N/A,Comedy,Bobby Nicholas III,Bobby Nicholas III,"Bobby Nicholas III, Alex DiOrio",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4610828,movie,N/A,N/A,N/A,N/A,True,
